running_num	fish_id	id_date	common_name	length	id_notes
2118	G.S.AR.03.009	6/17/2019	silverside	50	
2119	G.S.AR.03.010	6/17/2019	silverside	45	
2120	G.S.AR.03.011	6/17/2019	silverside	44	
2121	G.S.AR.03.012	6/17/2019	silverside	52	
2122	G.S.AR.03.013	6/17/2019	silverside	45	
2123	G.S.AR.03.014	6/17/2019	silverside	48	
2124	G.S.AR.03.015	6/17/2019	silverside	53	
2125	G.S.AR.03.016	6/17/2019	silverside	41	
2126	G.S.AR.03.017	6/17/2019	silverside	47	
2127	G.S.AR.03.018	6/17/2019	silverside	43	
2128	G.S.AR.03.019	6/17/2019	silverside	46	
2129	G.S.AR.03.020	6/17/2019	silverside	49	poop
2130	G.S.AR.03.021	6/17/2019	silverside	42	
2131	G.S.BF.01.001	6/17/2019	silverside	27	
2132	G.S.BF.01.002	6/17/2019	silverside	32	
2133	G.S.BF.01.003	6/17/2019	silverside	38	
2134	G.S.BF.01.004	6/17/2019	silverside	34	
2135	G.S.BF.01.005	6/17/2019	silverside	34	
2136	G.S.BF.01.006	6/17/2019	silverside	37	
2137	G.S.BF.01.007	6/17/2019	silverside	36	
2138	G.S.BF.01.008	6/17/2019	silverside	33	
2139	G.S.BF.01.009	6/17/2019	silverside	38	
2140	G.S.BF.01.010	6/17/2019	silverside	36	
2141	G.S.BF.01.011	6/17/2019	silverside	35	
2142	G.S.BF.01.012	6/17/2019	silverside	34	
2143	G.S.BF.01.013	6/17/2019	silverside	36	
2144	G.S.BF.01.014	6/17/2019	silverside	30	
2145	G.S.BF.01.015	6/17/2019	silverside	55	
2146	G.S.BF.01.016	6/17/2019	silverside	52	
2147	G.S.BF.01.017	6/17/2019	silverside	58	
2148	G.S.BF.01.018	6/17/2019	silverside	39	
2149	G.S.BF.01.019	6/17/2019	silverside	32	
2150	G.S.BF.01.020	6/17/2019	silverside	38	
2151	G.S.BF.02.001	6/17/2019	silverside	27	
2152	G.S.BF.02.002	6/17/2019	silverside	39	
2153	G.S.BF.02.003	6/17/2019	silverside	38	
2154	G.S.BF.02.004	6/17/2019	silverside	30	
2155	G.S.BF.02.005	6/17/2019	silverside	33	
2156	G.S.BF.02.006	6/17/2019	silverside	26	
2157	G.S.BF.02.007	6/17/2019	silverside	37	
2158	G.S.BF.02.008	6/17/2019	silverside	30	
2159	G.S.BF.02.009	6/17/2019	silverside	27	
2160	G.S.BF.02.010	6/17/2019	silverside	33	
2161	G.S.BF.02.011	6/17/2019	silverside	39	
2162	G.S.BF.02.012	6/17/2019	silverside	24	
2163	G.S.BF.02.013	6/17/2019	silverside	25	
2164	G.S.BF.02.014	6/17/2019	silverside	27	
2165	G.S.BF.02.015	6/17/2019	silverside	32	
2166	G.S.BF.02.016	6/17/2019	silverside	34	
2167	G.S.BF.02.017	6/17/2019	silverside	32	
2168	G.S.BF.02.018	6/17/2019	silverside	30	
2169	G.S.BF.02.019	6/17/2019	silverside	30	
2170	G.S.BF.02.020	6/17/2019	silverside	31	
2171	G.S.BF.03.001	6/17/2019	silverside	32	
2172	G.S.BF.03.002	6/17/2019	silverside	35	
2173	G.S.BF.03.003	6/17/2019	silverside	29	
2174	G.S.BF.03.004	6/17/2019	silverside	32	
2175	G.S.BF.03.005	6/17/2019	silverside	29	
2176	G.S.BF.03.006	6/17/2019	silverside	34	
2177	G.S.BF.03.007	6/17/2019	silverside	30	
2178	G.S.BF.03.008	6/17/2019	silverside	34	
2179	G.S.BF.03.009	6/17/2019	silverside	24	
2180	G.S.BF.03.010	6/17/2019	silverside	37	
2181	G.S.BF.03.011	6/17/2019	silverside	37	
2182	G.S.BF.03.012	6/17/2019	silverside	45	
2183	G.S.BF.03.013	6/17/2019	silverside	45	
2184	G.S.BF.03.014	6/17/2019	silverside	36	
2185	G.S.BF.03.015	6/17/2019	silverside	28	
2186	G.S.BF.03.016	6/17/2019	silverside	33	
2187	G.S.BF.03.017	6/17/2019	silverside	29	
2188	G.S.BF.03.018	6/17/2019	silverside	36	
2189	G.S.BF.03.019	6/17/2019	silverside	29	
2190	G.S.BF.03.020	6/17/2019	silverside	33	
2191	G.S.SA.01.001	6/17/2019	silverside	53	
2192	G.S.SA.01.002	6/17/2019	silverside	47	
2193	G.S.SA.01.003	6/17/2019	silverside	34	
2194	G.S.SA.01.004	6/17/2019	silverside	34	
2195	G.S.SA.01.005	6/17/2019	silverside	40	
2196	G.S.SA.01.006	6/17/2019	silverside	48	
2197	G.S.SA.01.007	6/17/2019	silverside	37	
2198	G.S.SA.01.008	6/17/2019	silverside	42	
2199	G.S.SA.01.009	6/17/2019	silverside	25	guts coming out
2200	G.S.SA.01.010	6/17/2019	silverside	40	
2201	G.S.SA.01.011	6/17/2019	silverside	56	
2202	G.S.SA.01.012	6/17/2019	silverside	36	
2203	G.S.SA.01.013	6/17/2019	silverside	40	
2204	G.S.SA.01.014	6/17/2019	silverside	53	
2205	G.S.SA.01.015	6/17/2019	silverside	38	
2206	G.S.SA.01.016		silverside	29	guts coming out
2207	G.S.SA.01.017		silverside	36	
2208	G.S.SA.01.018		silverside	50	
2209	G.S.SA.01.019		silverside	32	guts coming out
2210	G.S.SA.01.020		silverside	47	
2211	G.W.BF.03.051	6/18/2019	code goby	25	
2212	G.W.BF.03.052	6/18/2019	code goby	24	
2213	G.W.BF.03.053	6/18/2019	code goby	30	
2214	G.W.BF.03.054	6/18/2019	code goby	27	
2215	G.W.BF.03.055	6/18/2019	code goby	26	
2216	G.W.BF.03.056	6/18/2019	code goby	24	
2217	G.W.BF.03.057	6/18/2019	code goby	25	
2218	G.W.BF.03.058	6/18/2019	naked goby	27	
2219	G.W.BF.03.059	6/18/2019	code goby	23	
2220	G.W.BF.03.060	6/18/2019	code goby	23	
2221	G.W.BF.03.061	6/18/2019	code goby	24	
2222	G.W.BF.03.062	6/18/2019	code goby	23	
2223	G.W.BF.03.063	6/18/2019	code goby	30	
2224	G.W.BF.03.064	6/18/2019	code goby	25	
2225	G.W.BF.03.065	6/18/2019	code goby	24	
2226	G.W.BF.03.066	6/18/2019	code goby	22	
2227	G.W.BF.03.067	6/18/2019	code goby	29	
2228	G.W.BF.03.068	6/18/2019	code goby	24	
2229	G.W.BF.03.069	6/18/2019	goby	20	
2230	G.W.BF.03.070	6/18/2019	goby	20	
2231	G.W.MG.01.063	6/18/2019	darter goby	22	
2232	G.W.MG.01.064	6/18/2019	darter goby	29	
2233	G.W.MG.01.065	6/18/2019	darter goby	24	
2234	G.W.MG.01.066	6/18/2019	darter goby	31	
2235	G.W.MG.01.067	6/18/2019	darter goby	24	
2236	G.W.MG.01.068	6/18/2019	code goby	33	
2237	G.W.MG.02.063	6/18/2019	darter goby	28	
2238	G.W.MG.02.064	6/18/2019	darter goby	32	
2239	G.W.MG.02.065	6/18/2019	darter goby	31	
2240	G.W.MG.02.066	6/18/2019	darter goby	29	
2241	G.W.MG.02.067	6/18/2019	darter goby	15	
2242	G.W.MG.02.068	6/18/2019	darter goby	26	
2243	G.W.MG.02.069	6/18/2019	darter goby	29	
2244	G.W.MG.02.070	6/18/2019	darter goby	30	
2245	G.W.MG.02.071	6/18/2019	darter goby	30	
2246	G.W.MG.02.072	6/18/2019	darter goby	34	
2247	G.W.MG.02.073	6/18/2019	darter goby	26	
2248	G.W.MG.02.074	6/18/2019	goby	29	
2249	G.W.MG.02.075	6/18/2019	darter goby	28	
2250	G.W.MG.02.076	6/18/2019	darter goby	29	
2251	G.W.MG.02.077	6/18/2019	darter goby	24	
2252	G.W.MG.02.078	6/18/2019	darter goby	25	
2253	G.W.MG.02.079	6/18/2019	darter goby	26	
2254	G.W.MG.02.080	6/18/2019	darter goby	27	gut out
2255	G.W.MG.02.081	6/18/2019	darter goby	27	
2256	G.W.MG.02.082	6/18/2019	darter goby	31	
2257	G.W.MG.02.083	6/18/2019	darter goby	31	
2258	G.S.SA.02.001	6/19/2019	silverside	54	
2259	G.S.SA.02.002	6/19/2019	silverside	39	
2260	G.S.SA.02.003	6/19/2019	silverside	53	
2261	G.S.SA.02.004	6/19/2019	silverside	44	
2262	G.S.SA.02.005	6/19/2019	silverside	49	
2263	G.S.SA.02.006	6/19/2019	silverside	54	
2264	G.S.SA.02.007	6/19/2019	silverside	42	
2265	G.S.SA.02.008	6/19/2019	silverside	45	
2266	G.S.SA.02.009	6/19/2019	silverside	41	
2267	G.S.SA.02.010	6/19/2019	silverside	52	
2268	G.S.SA.02.011	6/19/2019	silverside	36	
2269	G.S.SA.02.012	6/19/2019	silverside	43	
2270	G.S.SA.02.013	6/19/2019	silverside	55	
2271	G.S.SA.02.014	6/19/2019	silverside	37	
2272	G.S.SA.02.015	6/19/2019	silverside	60	
2273	G.S.SA.02.016	6/19/2019	silverside	29	
2274	G.S.SA.02.017	6/19/2019	silverside	54	
2275	G.S.SA.02.018	6/19/2019	silverside	52	
2276	G.S.SA.02.019	6/19/2019	silverside	37	
2277	G.S.SA.02.020	6/19/2019	silverside	70	
2278	G.S.SA.03.001	6/19/2019	silverside	30	
2279	G.S.SA.03.002	6/19/2019	silverside	31	
2280	G.S.SA.03.003	6/19/2019	silverside	32	
2281	G.S.SA.03.004	6/19/2019	silverside	28	
2282	G.S.SA.03.005	6/19/2019	silverside	26	
2283	G.S.SA.03.006	6/19/2019	silverside	28	
2284	G.S.SA.03.007	6/19/2019	silverside	32	head flattened
2285	G.S.SA.03.008	6/19/2019	silverside	31	
2286	G.S.SA.03.009	6/19/2019	silverside	24	
2287	G.S.SA.03.010	6/19/2019	silverside	59	
2288	G.S.AR.02.021	6/19/2019	striped anchovy	22	
2289	G.S.AR.02.022	6/19/2019	striped anchovy	32	
2290	G.S.AR.02.023	6/19/2019	striped anchovy	31	
2291	G.S.AR.02.024	6/19/2019	striped anchovy	29	
2292	G.S.AR.02.025	6/19/2019	striped anchovy	30	
2293	G.S.AR.02.026	6/19/2019	striped anchovy	32	
2294	G.S.AR.02.027	6/19/2019	striped anchovy	30	
2295	G.S.AR.02.028	6/19/2019	striped anchovy	34	
2296	G.S.AR.02.029	6/19/2019	striped anchovy	30	
2297	G.S.AR.02.030	6/19/2019	striped anchovy	32	
2298	G.S.AR.02.031	6/19/2019	striped anchovy	32	
2299	G.S.AR.02.032	6/19/2019	striped anchovy	31	
2300	G.S.AR.02.033	6/19/2019	striped anchovy	29	
2301	G.S.AR.02.034	6/19/2019	striped anchovy	34	
2302	G.S.AR.02.035	6/19/2019	striped anchovy	30	
2303	G.S.AR.02.036	6/19/2019	striped anchovy	30	guts spilling out
2304	G.S.AR.02.037	6/19/2019	striped anchovy	30	
2305	G.S.AR.02.038	6/19/2019	striped anchovy	30	
2306	G.S.AR.02.039	6/19/2019	striped anchovy	30	
2307	G.S.AR.02.040	6/19/2019	striped anchovy	28	
2308	G.S.AR.02.041	6/19/2019	bay anchovy	57	
2309	G.S.BF.01.021	6/19/2019	bay anchovy	25	
2310	G.S.BF.01.022	6/19/2019	bay anchovy	26	
2311	G.S.BF.01.023	6/19/2019	bay anchovy	29	
2312	G.S.BF.01.024	6/19/2019	bay anchovy	31	
2313	G.S.BF.01.025	6/19/2019	bay anchovy	32	
2314	G.S.BF.01.026	6/19/2019	bay anchovy	28	
2315	G.S.BF.01.027	6/19/2019	bay anchovy	27	
2316	G.S.BF.01.028	6/19/2019	bay anchovy	28	
2317	G.S.BF.01.029	6/19/2019	bay anchovy	28	
2318	G.S.BF.01.030	6/19/2019	bay anchovy	26	
2319	G.S.BF.01.031	6/19/2019	bay anchovy	30	
2320	G.S.BF.01.032	6/19/2019	bay anchovy	36	
2321	G.S.BF.01.033	6/19/2019	bay anchovy	22	
2322	G.S.BF.01.034	6/19/2019	bay anchovy	25	
2323	G.S.BF.01.035	6/19/2019	bay anchovy	24	
2324	G.S.BF.01.036	6/19/2019	bay anchovy	28	
2325	G.S.BF.01.037	6/19/2019	bay anchovy	35	
2326	G.S.BF.01.038	6/19/2019	bay anchovy	28	
2327	G.S.BF.01.039	6/19/2019	bay anchovy	33	
2328	G.S.BF.01.040	6/19/2019	bay anchovy	23	
2329	G.W.SA.02.039	6/20/2019	atlantic croaker	37	
2330	G.W.SA.02.040	6/20/2019	atlantic croaker	30	
2331	G.W.SA.02.041	6/20/2019	atlantic croaker	32	
2332	G.W.SA.02.042	6/20/2019	naked goby	20	
2333	G.W.SA.02.043	6/20/2019	code goby	25	
2334	G.W.SA.02.044	6/20/2019	code goby	25	
2335	G.W.SA.02.045	6/20/2019	code goby	23	
2336	G.W.SA.02.046	6/20/2019	code goby	19	
2337	G.W.SA.02.047	6/20/2019	naked goby	21	
2338	G.W.SA.02.048	6/20/2019	goby	18	
2339	G.W.SA.02.049	6/20/2019	goby	17	
2340	G.W.SA.02.050	6/20/2019	goby	17	
2341	G.W.SA.02.051	6/20/2019	goby	19	
2342	G.W.SA.02.052	6/20/2019	goby	19	
2343	G.W.MG.03.039	6/20/2019	atlantic croaker	43	
2344	G.W.MG.03.040	6/20/2019	atlantic croaker	48	
2345	G.W.MG.03.041	6/20/2019	atlantic croaker	30	
2346	G.W.MG.03.042	6/20/2019	atlantic croaker	37	poop
2347	G.W.MG.03.043	6/20/2019	seatrout	30	poop
2348	G.W.MG.03.044	6/20/2019	atlantic croaker	36	
2349	G.W.MG.03.045	6/20/2019	atlantic croaker	30	
2350	G.W.MG.03.046	6/20/2019	atlantic croaker	28	
2351	G.W.MG.03.047	6/20/2019	atlantic croaker	17	
2352	G.W.MG.03.048	6/20/2019	atlantic croaker	30	
2353	G.W.MG.03.049	6/20/2019	atlantic croaker	32	
2354	G.W.MG.03.050	6/20/2019	spot	33	
2355	G.W.SA.02.053	6/20/2019	menhaden	20	
2356	G.W.SA.02.054	6/20/2019	menhaden	21	
2357	G.W.SA.02.055	6/20/2019	menhaden	22	
2358	G.W.SA.02.056	6/20/2019	menhaden	21	
2359	G.W.SA.02.057	6/20/2019	menhaden	21	
2360	G.W.SA.02.058	6/20/2019	menhaden	20	
2361	G.W.SA.02.059	6/20/2019	menhaden	22	
2362	G.W.SA.02.060	6/20/2019	menhaden	22	
2363	G.W.SA.02.061	6/20/2019	menhaden	18	
2364	G.W.SA.02.062	6/20/2019	menhaden	21	
2365	G.W.SA.02.063	6/20/2019	menhaden	22	
2366	G.W.SA.02.064	6/20/2019	menhaden	21	
2367	G.W.SA.02.065	6/20/2019	menhaden	21	
2368	G.W.SA.02.066	6/20/2019	menhaden	22	
2369	G.W.SA.02.067	6/20/2019	menhaden	23	
2370	G.W.SA.02.068	6/20/2019	menhaden	22	
2371	G.W.SA.02.069	6/20/2019	menhaden	21	
2372	G.W.SA.02.070	6/20/2019	menhaden	19	
2373	G.W.SA.02.071	6/20/2019	menhaden	22	
2374	G.W.SA.02.072	6/20/2019	menhaden	21	
2375	G.S.BF.02.021	6/20/2019	bay anchovy	40	
2376	G.S.BF.02.022	6/20/2019	bay anchovy	30	
2377	G.S.BF.02.023	6/20/2019	bay anchovy	28	
2378	G.S.BF.02.024	6/20/2019	bay anchovy	38	
2379	G.S.BF.02.025	6/20/2019	bay anchovy	33	
2380	G.S.BF.02.026	6/20/2019	bay anchovy	32	
2381	G.S.BF.02.027	6/20/2019	bay anchovy	34	
2382	G.S.BF.02.028	6/20/2019	bay anchovy	34	
2383	G.S.BF.02.029	6/20/2019	bay anchovy	32	
2384	G.S.BF.02.030	6/20/2019	bay anchovy	43	
2385	G.S.BF.02.031	6/20/2019	bay anchovy	34	
2386	G.S.BF.02.032	6/20/2019	bay anchovy	40	
2387	G.S.BF.02.033	6/20/2019	bay anchovy	37	
2388	G.S.BF.02.034	6/20/2019	bay anchovy	39	
2389	G.S.BF.02.035	6/20/2019	bay anchovy	27	
2390	G.S.BF.02.036	6/20/2019	bay anchovy	40	
2391	G.S.BF.02.037	6/20/2019	bay anchovy	43	
2392	G.S.BF.02.038	6/20/2019	bay anchovy	40	
2393	G.S.BF.02.039	6/20/2019	bay anchovy	40	
2394	G.S.BF.02.040	6/20/2019	bay anchovy	29	
2395	G.S.BF.03.021	6/24/2019	bay anchovy	45	
2396	G.S.BF.03.022	6/24/2019	bay anchovy	34	
2397	G.S.BF.03.023	6/24/2019	bay anchovy	42	
2398	G.S.BF.03.024	6/24/2019	bay anchovy	45	
2399	G.S.BF.03.025	6/24/2019	bay anchovy	44	
2400	G.S.BF.03.026	6/24/2019	bay anchovy	30	
2401	G.S.BF.03.027	6/24/2019	bay anchovy	30	
2402	G.S.BF.03.028	6/24/2019	bay anchovy	31	
2403	G.S.BF.03.029	6/24/2019	bay anchovy	33	
2404	G.S.BF.03.030	6/24/2019	bay anchovy	45	poop
2405	G.S.BF.03.031	6/24/2019	bay anchovy	43	
2406	G.S.BF.03.032	6/24/2019	bay anchovy	41	poop
2407	G.S.BF.03.033	6/24/2019	bay anchovy	42	
2408	G.S.BF.03.034	6/24/2019	bay anchovy	45	
2409	G.S.BF.03.035	6/24/2019	bay anchovy	42	
2410	G.S.BF.03.036	6/24/2019	bay anchovy	40	
2411	G.S.BF.03.037	6/24/2019	bay anchovy	36	
2412	G.S.BF.03.038	6/24/2019	bay anchovy	40	
2413	G.S.BF.03.039	6/24/2019	bay anchovy	42	
2414	G.S.BF.03.040	6/24/2019	bay anchovy	35	
2415	G.S.SA.01.021	6/24/2019	bay anchovy	26	
2416	G.S.SA.01.022	6/24/2019	bay anchovy	28	
2417	G.S.SA.01.023	6/24/2019	bay anchovy	29	
2418	G.S.SA.01.024	6/24/2019	bay anchovy	29	
2419	G.S.SA.01.025	6/24/2019	bay anchovy	27	
2420	G.S.SA.01.026	6/24/2019	bay anchovy	29	
2421	G.S.SA.01.027	6/24/2019	bay anchovy	28	
2422	G.S.SA.01.028	6/24/2019	bay anchovy	26	
2423	G.S.SA.01.029	6/24/2019	bay anchovy	29	
2424	G.S.SA.01.030	6/24/2019	bay anchovy	25	
2425	G.S.SA.01.031	6/24/2019	bay anchovy	23	
2426	G.S.SA.01.032	6/24/2019	bay anchovy	26	
2427	G.S.SA.01.033	6/24/2019	striped anchovy	26	
2428	G.S.SA.01.034	6/24/2019	bay anchovy	27	
2429	G.S.SA.01.035	6/24/2019	bay anchovy	26	
2430	G.S.SA.01.036	6/24/2019	bay anchovy	27	damage to gut area
2431	G.S.SA.01.037	6/24/2019	bay anchovy	26	
2432	G.S.SA.01.038	6/24/2019	bay anchovy	28	
2433	G.S.SA.01.039	6/24/2019	bay anchovy	27	
2434	G.S.SA.01.040	6/24/2019	bay anchovy	31	
2435	G.S.SA.01.041	6/24/2019	bay anchovy	30	
2436	G.S.SA.02.021	6/24/2019	striped anchovy	35	
2437	G.S.SA.02.022	6/24/2019	bay anchovy	29	
2438	G.S.SA.02.023	6/24/2019	striped anchovy	56	
2439	G.S.SA.02.024	6/24/2019	striped anchovy	43	
2440	G.S.SA.02.025	6/24/2019	bay anchovy	30	
2441	G.S.SA.02.026	6/24/2019	striped anchovy	32	
2442	G.S.SA.02.027	6/24/2019	striped anchovy	42	
2443	G.S.SA.02.028	6/24/2019	striped anchovy	43	
2444	G.S.SA.02.029	6/24/2019	striped anchovy	37	
2445	G.S.SA.02.030	6/24/2019	bay anchovy	33	
2446	G.S.SA.02.031	6/24/2019	striped anchovy	34	
2447	G.S.SA.02.032	6/24/2019	striped anchovy	36	
2448	G.S.SA.02.033	6/24/2019	striped anchovy	36	
2449	G.S.SA.02.034	6/24/2019	striped anchovy	43	
2450	G.S.SA.02.035	6/24/2019	bay anchovy	57	
2451	G.S.SA.02.036	6/24/2019	bay anchovy	32	
2452	G.S.SA.02.037	6/24/2019	striped anchovy	34	
2453	G.S.SA.02.038	6/24/2019	bay anchovy	34	
2454	G.S.SA.02.039	6/24/2019	bay anchovy	27	
2455	G.S.SA.02.040	6/24/2019	bay anchovy	26	
2456	G.S.SA.03.011	6/24/2019	bay anchovy	27	
2457	G.S.SA.03.012	6/24/2019	bay anchovy	25	
2458	G.S.SA.03.013	6/24/2019	bay anchovy	24	
2459	G.S.SA.03.014	6/24/2019	bay anchovy	28	
2460	G.S.SA.03.015	6/24/2019	bay anchovy	29	
2461	G.S.SA.03.016	6/24/2019	bay anchovy	24	
2462	G.S.SA.03.017	6/24/2019	bay anchovy	23	
2463	G.S.SA.03.018	6/24/2019	bay anchovy	25	
2464	G.S.SA.03.019	6/24/2019	bay anchovy	33	
2465	G.S.SA.03.020	6/24/2019	bay anchovy	24	
2466	G.S.SA.03.021	6/24/2019	bay anchovy	29	
2467	G.S.SA.03.022	6/24/2019	bay anchovy	29	
2468	G.S.SA.03.023	6/24/2019	bay anchovy	31	
2469	G.S.SA.03.024	6/24/2019	bay anchovy	29	
2470	G.S.SA.03.025	6/24/2019	bay anchovy	40	
2471	G.S.SA.03.026	6/24/2019	bay anchovy	24	
2472	G.S.SA.03.027	6/24/2019	bay anchovy	22	
2473	G.S.SA.03.028	6/24/2019	bay anchovy	31	
2474	G.S.SA.03.029	6/24/2019	bay anchovy	32	
2475	G.S.MG.01.001	6/24/2019	bay anchovy	33	
2476	G.S.MG.01.002	6/24/2019	bay anchovy	25	
2477	G.S.MG.01.003	6/24/2019	bay anchovy	31	
2478	G.S.MG.02.001	6/24/2019	bay anchovy	26	
2479	G.S.MG.02.002	6/24/2019	bay anchovy	24	
2480	G.S.MG.02.003	6/24/2019	bay anchovy	23	
2481	G.S.MG.02.004	6/24/2019	bay anchovy	23	
2482	G.S.MG.02.005	6/24/2019	bay anchovy	27	
2483	G.S.MG.02.006	6/24/2019	bay anchovy	28	
2484	G.S.MG.02.007	6/24/2019	bay anchovy	23	
2485	G.S.MG.02.008	6/24/2019	bay anchovy	23	
2486	G.S.MG.02.009	6/24/2019	bay anchovy	26	
2487	G.S.MG.02.010	6/24/2019	bay anchovy	22	
2488	G.S.MG.02.011	6/24/2019	bay anchovy	30	
2489	G.S.MG.02.012	6/24/2019	bay anchovy	24	
2490	G.S.MG.02.013	6/24/2019	bay anchovy	21	
2491	G.S.MG.02.014	6/24/2019	bay anchovy	24	
2492	G.S.MG.02.015	6/24/2019	bay anchovy	21	
2493	G.S.MG.02.016	6/24/2019	bay anchovy	25	
2494	G.S.MG.02.017	6/24/2019	bay anchovy	26	
2495	G.W.AR.03.133	6/24/2019	menhaden	23	"A 20, D 20, possible ray loss from damage"
2496	G.W.AR.03.134	6/24/2019	pinfish	18	
2497	G.W.AR.03.135	6/24/2019	menhaden	23	
2498	G.W.AR.03.136	6/24/2019	spot	26	
2499	G.W.AR.03.137	6/24/2019	spot	20	
2500	G.W.AR.03.138	6/24/2019	menhaden	22	
2501	G.W.AR.03.139	6/24/2019	spot	25	poop
2502	G.W.BF.01.123	6/24/2019	leptocephalus	33	
2503	G.W.MG.03.051	6/24/2019	spot	40	"D X, I - 31, A II-12"
2504	G.W.MG.03.052	6/24/2019	spot	38	
2505	G.W.MG.03.053	6/24/2019	spot	30	
2506	G.W.MG.03.054	6/24/2019	spot	28	
2507	G.W.MG.03.055	6/24/2019	spot	27	
2508	G.W.MG.03.056	6/24/2019	spot	27	
2509	G.W.MG.03.057	6/24/2019	spot	28	
2510	G.W.MG.03.058	6/24/2019	spot	26	
2511	G.W.MG.03.059	6/24/2019	spot	26	
2512	G.W.MG.03.060	6/24/2019	spot	28	
2513	G.W.MG.03.061	6/24/2019	spot	30	
2514	G.W.MG.03.062	6/24/2019	spot	28	
2515	G.W.MG.03.063	6/24/2019	spot	26	
2516	G.W.MG.03.064	6/24/2019	spot	27	
2517	G.W.MG.03.065	6/24/2019	spot	27	
2518	G.W.MG.03.066	6/24/2019	spot	30	
2519	G.W.MG.03.067	6/24/2019	spot	30	
2520	G.W.MG.03.068	6/24/2019	spot	27	
2521	G.W.MG.03.069	6/24/2019	spot	25	guts spilling out
2522	G.W.MG.03.070	6/24/2019	spot	30	
2523	G.W.SA.03.086	6/24/2019	spot	46	"D X, I - 31, A II - 12"
2524	G.W.SA.03.087	6/24/2019	spot	50	
2525	G.W.SA.03.088	6/24/2019	spot	48	
2526	G.W.SA.03.089	6/24/2019	spot	37	
2527	G.W.SA.03.090	6/24/2019	spot	43	
2528	G.W.SA.03.091	6/24/2019	spot	41	
2529	G.W.SA.03.092	6/24/2019	spot	43	
2530	G.W.SA.03.093	6/24/2019	spot	45	
2531	G.W.SA.03.094	6/24/2019	spot	43	
2532	G.W.SA.03.095	6/24/2019	spot	47	
2533	G.W.SA.03.096	6/24/2019	spot	47	
2534	G.W.SA.03.097	6/24/2019	spot	45	
2535	G.W.SA.03.098	6/24/2019	spot	47	
2536	G.W.SA.03.099	6/24/2019	spot	42	
2537	G.W.SA.03.100	6/24/2019	spot	44	
2538	G.W.SA.03.101	6/24/2019	spot	41	
2539	G.W.SA.03.102	6/24/2019	spot	42	
2540	G.W.SA.03.103	6/24/2019	spot	40	
2541	G.W.SA.03.104	6/24/2019	spot	41	
2542	G.W.SA.03.105	6/24/2019	spot	44	
2543	G.W.BF.01.102	6/24/2019	spot	65	
2544	G.W.BF.01.103	6/24/2019	spot	47	
2545	G.W.BF.01.104	6/24/2019	spot	43	
2546	G.W.BF.01.105	6/24/2019	spot	66	
2547	G.W.BF.01.106	6/24/2019	spot	60	
2548	G.W.BF.01.107	6/24/2019	spot	62	
2549	G.W.BF.01.108	6/24/2019	spot	44	
2550	G.W.BF.01.109	6/24/2019	spot	47	
2551	G.W.BF.01.110	6/24/2019	spot	37	
2552	G.W.BF.01.111	6/24/2019	spot	53	
2553	G.W.BF.01.112	6/24/2019	spot	50	
2554	G.W.BF.01.113	6/24/2019	spot	45	
2555	G.W.BF.01.114	6/24/2019	spot	51	
2556	G.W.BF.01.115	6/24/2019	spot	42	
2557	G.W.BF.01.116	6/24/2019	spot	56	
2558	G.W.BF.01.117	6/24/2019	spot	42	
2559	G.W.BF.01.118	6/24/2019	spot	56	
2560	G.W.BF.01.119	6/24/2019	spot	50	
2561	G.W.BF.01.120	6/24/2019	spot	43	
2562	G.W.BF.01.121	6/24/2019	spot	54	
2563	G.W.BF.01.122	6/24/2019	spot	48	
2564	G.W.BF.03.071	6/24/2019	spot	42	
2565	G.W.BF.03.072	6/24/2019	spot	52	
2566	G.W.BF.03.073	6/24/2019	spot	55	
2567	G.W.BF.03.074	6/24/2019	spot	46	
2568	G.W.BF.03.075	6/24/2019	spot	43	
2569	G.W.BF.03.076	6/24/2019	spot	42	
2570	G.W.BF.03.077	6/24/2019	spot	47	
2571	G.W.BF.03.078	6/24/2019	spot	41	
2572	G.W.BF.03.079	6/24/2019	spot	39	
2573	G.W.BF.03.080	6/24/2019	spot	40	
2574	G.W.BF.03.081	6/24/2019	spot	43	
2575	G.W.BF.03.082	6/24/2019	spot	44	
2576	G.W.BF.03.083	6/24/2019	spot	51	
2577	G.W.BF.03.084	6/24/2019	spot	57	
2578	G.W.BF.03.085	6/24/2019	spot	44	
2579	G.W.BF.03.086	6/24/2019	spot	50	
2580	G.W.BF.03.087	6/24/2019	spot	57	
2581	G.W.BF.03.088	6/24/2019	spot	46	
2582	G.W.BF.03.089	6/24/2019	spot	50	
2583	G.W.BF.03.090	6/24/2019	spot	53	
2584	G.W.BF.03.091	6/24/2019	spot	52	
2585	G.W.SA.01.043	6/24/2019	atlantic croaker	21	
2586	G.W.SA.01.044	6/24/2019	atlantic croaker	27	
2587	G.W.SA.01.045	6/24/2019	atlantic croaker	27	
2588	G.W.SA.01.046	6/24/2019	atlantic croaker	31	
2589	G.W.SA.01.047	6/24/2019	atlantic croaker	22	
2590	G.W.SA.01.048	6/24/2019	atlantic croaker	28	
2591	G.W.SA.01.049	6/24/2019	atlantic croaker	27	
2592	G.W.SA.01.050	6/24/2019	atlantic croaker	30	
2593	G.W.SA.01.051	6/24/2019	atlantic croaker	21	
2594	G.W.SA.01.052	6/24/2019	atlantic croaker	26	
